"number","title","pageid","namespace","length","touched"
"13186","Shahina_Pardhan","57575543","","5797","20190223135747"
"13187","Shahram_Amiri","24622317","","26589","20190226234444"
"13188","Shaiwatna_Kupratakul","25723160","","10252","20190219221116"
"13189","Shakardokht_Jafari","56874433","","7407","20190226053026"
"13190","Shakir_Mustafa_Salim","26867699","","3084","20190219221214"
"13191","Shalka_Doctor","2080788","","6507","20190203014045"
"13192","Shamil_Shetekauri","30404959","","6063","20190225004405"
"13193","Shams_al-Din_al-Khafri","34629603","","2441","20190213233924"
"13194","Shams_al-Dīn_Abū_Abd_Allāh_al-Khalīlī","4647532","","3866","20190223054758"
"13195","Shamsul_Mulk","13932956","","3344","20190219215856"
"13196","Shan_Ratnam","1601334","","8002","20190219214157"
"13197","Shane_A._Parker","2446041","","2024","20190213233305"
"13198","Shang-Fen_Ren","53843946","","1525","20190225224711"
"13199","Shang-Hua_Teng","18696765","","5248","20190222050333"
"13200","Shankar_Prasad_Shrestha","58590853","","4755","20190209195939"
"13201","Shannon's_expansion","40153558","","68","20181114205642"
"13202","Shannon_(unit)","41465868","","1792","20190215113757"
"13203","Shannon_coding","44942260","","2921","20190203060724"
"13204","Shannon_entropy","294459","","71","20190222085739"
"13205","Shannon_index","1633934","","72","20190219215710"
"13206","Shannon_number","4561248","","4540","20190226231445"
"13207","Shannon_switching_game","292756","","8083","20190224123726"
"13208","Shannon–Fano_coding","62544","","10603","20190203010711"
"13209","Shannon–Hartley_theorem","71085","","20189","20190203010724"
"13210","Sharh_al-isharat","47087839","","6173","20190225004442"
"13211","Sharon_Fonn","56172468","","4271","20190224224902"
"13212","Sharon_Robinson_(scientist)","50838470","","16672","20190224224846"
"13213","Shasanka_Mohan_Roy","53893498","","15586","20190222062617"
"13214","Shaul_Mukamel","52260251","","3627","20190219223034"
"13215","Shaun_Gallagher","6514992","","5007","20190223184209"
"13216","Shaun_M._Hughes","777268","","2233","20190215034627"
"13217","Shaun_O'Boyle","57830491","","4576","20190224224907"
"13218","Shawn_Domagal-Goldman","50704235","","10800","20190219222940"
"13219","Shaykh_Sufi","24099820","","2601","20190219214029"
"13220","Sheena_Radford","42867184","","10511","20190226081025"
"13221","Sheila_Natusch","54774868","","7974","20190222045833"
"13222","Sheila_Tinney","52231152","","9061","20190219223033"
"13223","Sheila_Widnall","4602200","","10788","20190226215431"
"13224","Sheizaf_Rafaeli","6293501","","6631","20190225113639"
"13225","Sheldon_Hawkes","7448403","","12779","20190220001335"
"13226","Shen_Panwen","54719598","","3056","20190222050349"
"13227","Shengwang_Du","32539705","","2780","20190203052250"
"13228","Shi_Jiaonai","59157476","","3636","20190222050351"
"13229","Shi_Yuguang","47341532","","1903","20190222050345"
"13230","Shiba_Kumar_Rai","46229419","","2139","20190219222713"
"13231","Shibusawa_Eiichi","2880454","","9391","20190224123904"
"13232","Shigeru_Shirai","3493306","","885","20190213233337"
"13233","Shiing-Shen_Chern","391905","","25684","20190226231303"
"13234","Shimon_Even","632632","","2354","20190219213854"
"13235","Shimon_Schuldiner","51211764","","7639","20190219223000"
"13236","Shin'ichi_Nojiri","25573666","","1265","20190215034857"
"13237","Shin'ichirō_Tomonaga","287410","","10134","20190224215302"
"13238","Shing-Tung_Yau","303137","","35315","20190226041241"
"13239","Shinobu_Ishihara","2147946","","3561","20190224145725"
"13240","Shinya_Inoué","21156534","","5129","20190213233731"
"13241","Shinya_Yamanaka","14373561","","33283","20190224215518"
"13242","Shion_Uzuki","1507174","","17082","20190220001333"
"13243","Shiraz_Minwalla","653011","","9208","20190224224604"
"13244","Shirley_Ann_Jackson","170464","","35063","20190225024051"
"13245","Shirley_Ardener","57393437","","5977","20190212132921"
"13246","Shirley_Fiske","52317650","","1722","20190203062400"
"13247","Shirley_M._Tilghman","254407","","48138","20190226010915"
"13248","Shiv_I.S._Grewal","42785774","","5266","20190219222529"
"13249","Shiv_Kumar_Sarin","50869620","","19623","20190224002513"
"13250","Shlomo_Argamon","58641317","","11345","20190224224910"
"13251","Shlomo_Ben-Haim","44285629","","14378","20190219222620"
"13252","Shlomo_Shamai","32264725","","3428","20190226235609"
"13253","Shmuel_Stoller","31941487","","3182","20190219214200"
"13254","Shmuel_Winograd","1744155","","4014","20190224215327"
"13255","Shmuel_Zaks","23457312","","3821","20190219220907"
"13256","Shobhakar_Dhakal","52692062","","4019","20190215035156"
"13257","Shocker_(comics)","331962","","43660","20190226172129"
"13258","Shockwave_(Transformers)","974936","","96271","20190226231320"
"13259","Shoichi_Sakata","21262683","","17576","20190219220654"
"13260","Shona_M._Bell","55179132","","2752","20190211201140"
"13261","Shortest_path_problem","41985","","34860","20190214132119"
"13262","Shortwave_radio","57980","","45737","20190224215252"
"13263","Shoshana_Kamin","24401034","","13406","20190225005427"
"13264","Shota_Dzidziguri","36872530","","1499","20190225004419"
"13265","Shrinivas_Kulkarni","6586459","","19901","20190219215050"
"13266","Shu-Hong_Zhu","4877787","","951","20181229053659"
"13267","Shu-Park_Chan","38825002","","9086","20190219222219"
"13268","Shu_Jie_Lam","53391053","","1699","20190203062622"
"13269","Shuichi_Nosé","39825604","","2885","20190219222259"
"13270","Shukhov_cracking_process","12811705","","1537","20190128103327"
"13271","Shulk","37587174","","15669","20190220001338"
"13272","Shun'ichi_Amari","23406915","","3469","20190219220902"
"13273","Shunting-yard_algorithm","2692773","","11262","20190224101354"
"13274","Shuri_(comics)","36501454","","20585","20190216202051"
"13275","Shuvo_Roy","33101742","","8308","20190219221738"
"13276","Siavash_Alamouti","4211439","","7913","20190215034717"
"13277","Sid_the_Science_Kid","18989703","","19548","20190225202915"
"13278","Side-chain_theory","1196090","","8411","20190212074943"
"13279","Sidney_Coleman","701167","","11598","20190219213909"
"13280","Sidney_Darlington","182147","","3985","20190219213711"
"13281","Sidney_H._Liebson","426461","","2388","20190215034619"
"13282","Sidney_Perkowitz","35974834","","14553","20190213233935"
"13283","Sidney_Segalowitz","57745268","","1300","20190213234146"
"13284","Siegbert_Einstein","57871722","","7751","20190226234849"
"13285","Siege_of_Syracuse_(213–212_BC)","3131557","","10228","20190203015706"
"13286","Siege_of_Syracuse_(film)","28827913","","2120","20190219214129"
"13287","Siegfried_Adolf_Wouthuysen","39912177","","2132","20190203055156"
"13288","Siegfried_Knemeyer","33132361","","11550","20190224204141"
"13289","Siegfried_Marcus","1536140","","13654","20190219214147"
"13290","Siegfried_Selberherr","31932036","","7514","20190224215718"
"13291","Siegfried_Wolff","44044538","","2276","20190203060428"
"13292","Siegmund_Gabriel","17489826","","1958","20190219220250"
"13293","Siemens","168632","","88608","20190226231253"
"13294","Siemens_&_Halske","4444747","","4374","20190226001919"
"13295","Siemens_(unit)","31109470","","5498","20190219221554"
"13296","Sigbert_Prais","9481871","","6366","20190213233530"
"13297","Sigismondo_Polcastro","51433973","","2253","20190203062211"
"13298","Sigismund_von_Braun","38931822","","6670","20190213233953"
"13299","Sigmund_Exner","12030029","","6718","20190219215651"
"13300","Sigmund_Freud","26743","","181223","20190226180100"
"13301","Sigmund_Freud's_views_on_religion","29002354","","18297","20190203050714"
"13302","Sigmund_Freud_Archives","172562","","6577","20190203011049"
"13303","Sigmund_Freud_Institute","58979804","","10544","20190203063620"
"13304","Sigmund_Freud_Prize","36010166","","4500","20190226234632"
"13305","Sigmund_Freud_bibliography","39862783","","10124","20190111073506"
"13306","Signe_Normand","48597202","","4916","20190209170901"
"13307","Sigrid_D._Peyerimhoff","2256979","","5905","20190219214336"
"13308","Sigurd_Scott_Hansen","14070205","","301","20190105020336"
"13309","Silas_Stone","50843614","","7150","20190215200734"
"13310","Silvia_Calvó_i_Armengol","58912667","","2714","20190219214717"
"13311","Silvia_Maciá","48425078","","7879","20190224002448"
"13312","Silvia_Moos","3661326","","1141","20190215034711"
"13313","Silvia_Torres-Peimbert","42229638","","4279","20190220225814"
"13314","Simon_A._Levin","6077869","","7109","20190219215014"
"13315","Simon_Brainin","5636183","","1994","20190215034730"
"13316","Simon_Coleman_(anthropologist)","33976094","","1491","20190203052854"
"13317","Simon_Conway_Morris","1520732","","14321","20190222045816"
"13318","Simon_F._Green","1452260","","790","20190213233221"
"13319","Simon_Gandevia","60038807","","1493","20190221194207"
"13320","Simon_Henry_Gage","36207117","","15421","20190219222002"
"13321","Simon_Janashia","458099","","2796","20190225004249"
"13322","Simon_Kamsarakan","30370875","","2625","20190224215710"
"13323","Simon_Motot","57913994","","2042","20190219214708"
"13324","Simon_Newcomb","443879","","28925","20190224123734"
"13325","Simon_Ramo","1224197","","15531","20190224215318"
"13326","Simon_Ratcliffe_(astronomer)","47986604","","1660","20190215035123"
"13327","Simon_Sidon","35273851","","1437","20190210115358"
"13328","Simon_Singh","449061","","26944","20190226081024"
"13329","Simon_Sze","2236445","","2864","20190222050327"
"13330","Simona_Poustilnik","17360328","","7772","20190219213902"
"13331","Simone_Stratigo","32345102","","8261","20190222162618"
"13332","Simone_Warner","43557715","","11678","20190215035058"
"13333","Simulation_hypothesis","9912495","","23511","20190220211247"
"13334","Siméon_Denis_Poisson","44670","","21626","20190221011333"
"13335","Sinan_ibn_Thabit","10712582","","1428","20190213233545"
"13336","Sinclair_Mayne","22356949","","5309","20190219220805"
"13337","Singularity_(system_theory)","52535241","","9338","20190203062441"
"13338","Siouxsie_Wiles","50991742","","8767","20190224224847"
"13339","Sir_Benjamin_Collins_Brodie,_1st_Baronet","1850766","","8808","20190222045816"
"13340","Sir_Edmund_Backhouse,_2nd_Baronet","32889168","","14822","20190213233911"
"13341","Sir_George_Stokes,_1st_Baronet","212838","","44077","20190224215300"
"13342","Sir_Isaac_Newton_vs._Bill_Nye","50542283","","320","20190218034734"
"13343","Sir_John_Pringle,_1st_Baronet","463375","","10312","20190221011335"
"13344","Sir_Ralph_Wedgwood,_1st_Baronet","2703966","","3486","20190222045817"
"13345","Sir_Thomas_Barlow,_3rd_Baronet","4456814","","5707","20190222045818"
"13346","Sir_William_Congreve,_2nd_Baronet","693232","","14969","20190221011335"
"13347","Sirin_Hamsho","52515588","","8423","20190219223042"
"13348","Siti_Aisyah_Alias","50879281","","8021","20190219222946"
"13349","Siva_Umapathy","52411017","","9854","20190226233828"
"13350","Sivaramakrishna_Chandrasekhar","20572527","","9754","20190219220607"
"13351","Sivaramakrishnan_Balachandar","53844119","","1535","20190203062707"
"13352","Sivasubramanian_Srikantan","54809900","","8224","20190219223203"
"13353","Sixten_Franzén","11344835","","2772","20190219215603"
"13354","Sixth_Doctor","1980563","","32167","20190224235208"
"13355","Sixto_González","3308650","","5819","20190224150040"
"13356","Siyabulela_Xuza","56292715","","4196","20190219223254"
"13357","Skandar_Keynes","3276217","","17776","20190224224625"
"13358","Sleeping_barber_problem","363196","","6465","20190203011425"
"13359","Slyde","6200947","","5885","20190224192615"
"13360","Smithson_Tennant","446048","","4621","20190221011335"
"13361","Smoothsort","100450","","17529","20190203010809"
"13362","Snake_Bitten","29320767","","1683","20190224215704"
"13363","Sobho_Gianchandani","2469241","","3075","20190219214410"
"13364","Social_actions","1696316","","16005","20190224183957"
"13365","Society_of_Satellite_Professionals_International","38966428","","1244","20190203054842"
"13366","Soekarja_Somadikarta","40287471","","2663","20190211170420"
"13367","Software_architecture","48364","","47011","20190225165517"
"13368","Software_crisis","27012","","3736","20190219213535"
"13369","Sofya_Yanovskaya","5042212","","5983","20190219213640"
"13370","Sohaib_Abbasi","3647571","","21829","20190219214657"
"13371","Sol_Badguy","2600052","","24483","20190220001334"
"13372","Solly_Zuckerman,_Baron_Zuckerman","2519051","","15524","20190224215338"
"13373","Solomon_H._Snyder","2977271","","7920","20190219214524"
"13374","Solomon_J._Buchsbaum","34192521","","4670","20190224215729"
"13375","Solomon_Lefschetz","384384","","13509","20190219213800"
"13376","Solomon_Messing","58828971","","6996","20190224142255"
"13377","Solomon_Mikhlin","22994055","","42182","20190225005427"
"13378","Solomon_W._Golomb","1860707","","9524","20190224215329"
"13379","Solutions_of_the_Einstein_field_equations","2001621","","8177","20190203013927"
"13380","Somerset,_New_Jersey","125722","","19117","20190224123715"
"13381","Somnath_Bharadwaj","7503662","","4452","20190226231640"
"13382","Sonak","1417643","","356","20190202010914"
"13383","Song_Jian","56332137","","16349","20190225004456"
"13384","Soni_Oyekan","5057555","","6827","20190203022523"
"13385","Sonia_Altizer","45543696","","7088","20190219222703"
"13386","Sonia_Natale","58101360","","2691","20190213234149"
"13387","Sonja_Ashauer","48534529","","4558","20190219222833"
"13388","Sons_of_Liberty_(miniseries)","43730972","","15260","20190225042430"
"13389","Sophia_Brahe","4918930","","12631","20190219214843"
"13390","Sophia_Getzowa","58755477","","33820","20190219214716"
"13391","Sophia_Jex-Blake","1268891","","20101","20190224215319"
"13392","Sophie_Charlotte_Ducker","48564127","","4655","20190219222834"
"13393","Sophie_Lutterlough","53528512","","9776","20190219223119"
"13394","Sophie_Warny","51191763","","10854","20190224224847"
"13395","Sophie_Wilson","56288","","15218","20190224224545"
"13396","Sophus_Mads_Jørgensen","14138784","","2735","20190213233631"
"13397","Sos_Alikhanian","35130734","","4140","20190219214234"
"13398","Sossina_M._Haile","21548062","","7814","20190219220714"
"13399","Soumitro_Banerjee","53046782","","20501","20190219223059"
"13400","South_Foreland_Lighthouse","6962572","","16115","20190226200850"
"13401","Souvik_Maiti","43972681","","2645","20190203060415"
"13402","Soviet_ship_Akademik_Sergey_Korolev","17930674","","5755","20190219213908"
"13403","Sow-Hsin_Chen","33550173","","21156","20190222050339"
"13404","Sowerby_family","640492","","7686","20190210115328"
"13405","Space_Race_(TV_series)","2877892","","17190","20190224215343"
"13406","Space_Ranger","5155192","","10010","20190219214858"
"13407","Species_Plantarum","2011017","","11854","20190225004257"
"13408","Spectroscopy","27752","","28807","20190224123707"
"13409","Spencer_Lister","24055988","","2558","20190203044557"
"13410","Spencer_Smythe","3808559","","8925","20190226172129"
"13411","Spenta_R._Wadia","22665200","","2747","20190213233745"
"13412","Spermatozoon","27638","","26496","20190224145014"
"13413","Spider-Man","27936","","134599","20190226231247"
"13414","Spider-Man_2099","1868389","","71565","20190224192615"
"13415","Spider-Man_2211","6039541","","547","20190225175814"
"13416","Spin_Nernst_Effect","55965344","","669","20180826201916"
"13417","Spinoza_Prize","15685323","","4490","20190224224707"
"13418","Spiral_(comics)","1035779","","25061","20190226052707"
"13419","Spiridon_Brusina","31552805","","3590","20190224215716"
